Base power L1, L2, L3: 
380 245 165
 
 
Heater On, Max Power values (L1, L2, L3): 
2411 1994 2155 
2406 1992 2156 
2404 1988 2155 
2409 1992 2154 
2400 1992 2153 
Pin reset: 9
Pin reset: 11
Pin reset: 13
Intermediate values of power L1, L2, L3: 
0 0 0 
150 124 124 
300 248 249 
450 372 373 
600 497 498 
750 621 622 
900 745 747 
1050 869 871 
1200 994 996 
1350 1118 1120 
1500 1242 1245 
1650 1366 1369 
1800 1491 1494 
1950 1615 1618 
-1996 1739 1743 
2400 1988 1992 
254  x2400 x1987 x2159 next 
253  x2400 x1991 x2159 next 
252  x2401 x1980 x2153 next 
251  x2397 x1961 x2155 next 
250  x2401 x1950 x2153 next 
249  x2391 x1947 x2149 next 
248  x2386 x1941 x2155 next 
247  x2387 x1936 x2720 next 
246  x2384 x1933 x2721 next 
245  x2370 x1929 x2708 next 
244  x2366 x1925 x2702 next 
243  x2360 x1898 x2706 next 
242  x2357 x1897 x2706 next 
241  x2337 x1851 x2138 next 
240  x2330 x1710 x2145 next 
239  x2329 x1707 x2145 next 
238  x2317 x1711 x2143 next 
237  x2286 x1642 x2145 next 
236  x2276 x1614 x2138 next 
235  x2280 x1619 x2141 next 
234  x2273 x1555 x2137 next 
233  x2269 x1538 x2131 next 
232  x2263 x1528 x2126 next 
231  x2254 x1533 x2127 next 
230  x2245 x1530 x2125 next 
229  x2240 x1532 x2128 next 
228  x2220 x1518 x2132 next 
227  x2218 x1489 x2130 next 
226  x2200 x1464 x2129 next 
225  x2189 x1423 x2125 next 
224  x2182 x1410 x2115 next 
223  x2165 x1413 x2104 next 
222  x2171 x1413 x2104 next 
221  x2158 x1407 x2096 next 
220  x2125 x1374 x2104 next 
219  x2122 x1375 x2105 next 
218  x2108 x1340 x2094 next 
217  x2095 x1314 x2099 next 
216  x2076 x1292 x2126 next 
215  x2074 x1292 x2129 next 
214  x2067 x1292 x2111 next 
213  x2042 x1252 x2098 next 
212  x2043 x1251 x2097 next 
211  x2006 x1193 x2106 next 
210  x2003 x1166 x2105 next 
209  x1997 x1165 x2105 next 
208  x1990 x1161 x2103 next 
207  x1942 x1149 x2086 next 
206  x1943 x1150 x2087 next 
205  x1933 x1116 x2065 next 
204  x1893 x1093 x2061 next 
203  x1887 x1059 x2060 next 
202  x1859 x1039 x2066 next 
201  x1873 x1029 x2053 next 
200  x1873 x1029 x2056 next 
199  x1832 x979 x2026 next 
198  x1829 x987 x2029 next 
197  x1779 x956 x2020 next 
196  x1745 x908 x1996 next 
195  x1751 x907 x1992 next 
194  x1750 x907 x1997 next 
193  x1703 x877 x1999 next 
